Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
0,7915,49,30,456414,10
0,1443,15,5,1452,11
1,1131,17,7,2584,11
1,1,17,1,2588,11
1,1,17,1,2590,11
1,2,17,1,2595,11
0,11829,21,11,14428,11
1,3601,22,10,18032,11
0,1,20,1,18036,11
0,45,20,5,18082,11
0,5,19,2,18089,11
1,3,20,2,18093,11
1,7,20,2,18101,11
1,232,21,7,18334,11
0,1476,22,11,19813,11
1,1040,25,13,20855,11
0,541,26,13,21398,11
0,2702,25,14,24103,11
0,1479,25,10,25584,11
0,1,25,1,25586,11
1,259,27,9,25846,11
1,2,26,1,25850,11
0,4722,28,15,30573,11
1,13,26,2,30589,11
1,4,25,1,30597,11
1,127,26,9,30729,11
1,1,26,1,30732,11
0,4,25,1,30738,11
0,10,25,3,30749,11
0,24,25,2,30774,11
0,1,25,1,30776,11
1,4662,29,13,35440,11
1,21790,31,18,57231,11
0,216,30,10,57449,11
0,4300,31,15,61750,11
1,21017,34,18,82768,11
1,2720,35,17,85489,11
1,4,34,1,85495,11
0,44394,37,22,129890,11
0,2,35,1,129896,11
1,3767,38,19,133664,11
0,1,36,1,133668,11
1,14,39,4,133684,11
0,1,36,1,133689,11
0,4,36,1,133694,11
0,19,36,3,133716,11
1,3,38,1,133720,11
1,1,38,1,133722,11
0,2,37,1,133726,11
0,2,37,1,133729,11
1,4,37,1,133738,11
0,2,37,1,133741,11
0,25551,40,22,159295,11
1,3,38,1,159301,11
0,40,33,4,159347,11
1,1,32,1,159350,11
0,66,33,5,159417,11
1,1,32,1,159420,11
0,151,34,7,159572,11
0,16,37,4,159591,11
1,5,40,3,159598,11
1,563,40,17,160162,11
1,42772,41,25,202935,11
0,175889,47,29,378830,11
0,82672,51,32,461504,11
1,7,51,2,461513,11
1,5121,50,29,466636,11
1,6756,49,25,473397,11
0,8474,20,10,8475,12
1,2,15,1,8484,12
0,14,18,4,8501,12
0,1885,20,9,10387,12
0,1,19,1,10390,12
0,310,18,7,10702,12
0,408,20,8,11112,12
0,4869,23,13,15982,12
0,95,22,7,16079,12
1,1,22,1,16087,12
0,2189,23,11,18280,12
0,17414,26,15,35695,12
1,5217,27,14,40913,12
1,7243,29,16,48158,12
1,8642,31,18,56803,12
0,2238,31,17,59045,12
1,6710,33,17,65756,12
0,1,30,1,65761,12
0,1,30,1,65763,12
0,1,27,1,65770,12
0,21,25,4,65796,12
1,11,28,3,65808,12
0,3,30,2,65813,12
1,4,33,3,65818,12
0,2975,33,14,68795,12
0,1,33,1,68797,12
1,5013,34,15,73811,12
0,24,34,3,73837,12
1,8380,35,16,82218,12
0,18002,37,21,100221,12
1,1,36,1,100224,12
1,329,36,16,100554,12
1,6,36,2,100561,12
1,1,35,1,100564,12
1,12,33,3,100579,12
0,38,35,4,100618,12
1,54,37,6,100673,12
0,44727,42,24,145401,12
0,1,42,1,145403,12
0,1,42,1,145405,12
0,1,42,1,145407,12
0,1,42,1,145409,12
0,1226,42,19,146636,12
0,1,43,1,146639,12
1,21019,43,23,167660,12
0,3,44,2,167664,12
0,116,44,9,167781,12
1,4245,44,17,172027,12
0,89,44,6,172117,12
0,337,44,11,172455,12
0,58,44,6,172514,12
0,7,44,1,172523,12
1,50931,47,25,223457,12
1,92698,49,27,316157,12
0,1,48,1,316163,12
1,8931,49,23,325098,12
0,1,48,1,325101,12
1,3,48,1,325105,12
0,88784,50,28,413890,12
0,12493,50,27,426384,12
1,29,50,4,426414,12
1,8476,50,29,434894,12
1,2,19,1,4,13
1,2662,19,9,2667,13
0,16,18,3,2685,13
1,10464,21,11,13150,13
1,149,20,8,13306,13
0,1,19,1,13309,13
1,5,18,1,13317,13
1,3,18,1,13321,13
1,34,18,3,13356,13
0,5,18,2,13363,13
1,3,19,2,13367,13
0,222,20,6,13590,13
1,1694,22,10,15285,13
1,869,21,9,16156,13
1,13,21,4,16171,13
0,2,22,1,16174,13
1,1,21,1,16177,13
1,358,21,10,16536,13
0,2,21,1,16539,13
0,383,20,8,16927,13
1,21,19,3,16950,13
1,6,18,2,16958,13
0,22,20,4,16981,13
0,588,22,9,17570,13
1,219,21,8,17791,13
0,1,21,1,17793,13
0,302,21,8,18096,13
0,1,21,1,18098,13
0,24,21,3,18123,13
0,4979,25,14,23105,13
1,4783,25,14,27889,13
0,2,25,1,27893,13
1,1475,26,12,29370,13
1,1,27,1,29373,13
1,56,26,5,29431,13
1,206,26,8,29638,13
0,4,25,1,29644,13
0,1,25,1,29646,13
1,38,26,4,29685,13
0,5,25,2,29694,13
0,5159,30,15,34860,13
1,4959,31,17,39823,13
0,1,31,1,39825,13
1,38,31,5,39865,13
1,1,30,1,39868,13
0,945,31,14,40815,13
0,3,31,1,40819,13
1,19,31,5,40840,13
1,6119,31,14,46963,13
1,1959,32,16,48925,13
0,1,31,1,48928,13
1,25458,34,19,74389,13
1,5,34,2,74395,13
0,3575,33,15,77972,13
0,1,33,1,77974,13
1,477,32,13,78454,13
0,39,33,7,78494,13
0,51,33,5,78546,13
0,111,33,9,78661,13
1,12396,36,17,91059,13
0,7721,41,19,98783,13
1,18,40,3,98804,13
1,1,40,1,98806,13
1,1175,40,14,99982,13
0,439,38,14,100425,13
0,1519,39,19,101945,13
1,2,34,1,101954,13
0,149,36,9,102107,13
1,86,36,5,102195,13
1,1,36,1,102197,13
0,14,38,3,102212,13
0,1,38,1,102214,13
1,1,38,1,102216,13
0,1,38,1,102219,13
0,1,38,1,102221,13
1,11046,40,20,113268,13
0,1,40,1,113270,13
0,1,39,1,113275,13
1,1389,40,16,114665,13
0,2,40,1,114668,13
1,1,40,1,114670,13
1,4,41,1,114676,13
0,1,41,1,114678,13
1,78757,45,27,193438,13
1,4,43,1,193445,13
0,624,42,13,194072,13
1,29519,46,27,223592,13
0,18386,46,27,241979,13
0,1,44,1,241986,13
0,130,43,9,242118,13
1,20,46,3,242140,13
1,4,45,1,242146,13
1,3,43,1,242152,13
1,2,41,1,242157,13
1,1,40,1,242160,13
0,22,42,3,242183,13
0,135,45,13,242320,13
1,10800,45,27,253122,13
1,5,44,3,253129,13
0,105669,47,31,358799,13
1,3,46,1,358806,13
0,6,45,2,358814,13
1,1,45,1,358816,13
1,5,17,1,9,14
0,1836,17,7,1846,14
1,2,16,1,1850,14
1,986,16,6,2837,14
1,2,16,1,2840,14
0,2270,20,10,5113,14
1,872,20,10,5986,14
1,793,20,10,6780,14
1,7,20,2,6789,14
0,5275,21,11,12065,14
1,1,21,1,12067,14
0,132,20,5,12201,14
0,1,20,1,12203,14
1,40,19,5,12247,14
1,7,18,2,12256,14
1,2,19,1,12261,14
1,1,19,1,12263,14
0,7,20,2,12272,14
1,4,19,2,12278,14
0,1,19,1,12280,14
1,3,19,1,12284,14
1,1,18,1,12294,14
0,4,20,3,12300,14
0,5,17,2,12309,14
1,81,18,6,12391,14
1,2,18,1,12394,14
1,4,18,1,12399,14
1,7,19,2,12407,14
1,1,19,1,12409,14
0,1,19,1,12411,14
1,4,19,1,12416,14
1,1,19,1,12418,14
0,304,21,10,12723,14
0,36,18,4,12766,14
1,75,18,3,12842,14
1,1,18,1,12844,14
1,1,18,1,12846,14
0,434,20,7,13281,14
1,7086,24,13,20369,14
0,1881,24,12,22251,14
0,2,24,1,22254,14
0,25,24,5,22282,14
0,1,24,1,22284,14
1,5689,25,14,27974,14
0,2,25,1,27977,14
1,19,24,3,27999,14
1,8,24,2,28008,14
0,86,25,6,28096,14
1,663,25,10,28760,14
1,1,25,1,28762,14
0,1,26,1,28765,14
1,82,23,6,28851,14
1,4749,26,12,33601,14
1,4497,29,14,38099,14
0,2233,29,14,40333,14
0,4046,30,16,44380,14
1,9804,32,17,54186,14
0,1,32,1,54188,14
0,1,32,1,54190,14
0,6,32,1,54197,14
1,4,32,1,54202,14
1,2,32,1,54206,14
0,23512,35,18,77720,14
0,909,34,15,78631,14
0,372,34,15,79006,14
0,2904,35,15,81912,14
1,63,33,5,81978,14
1,117,35,11,82096,14
1,66,34,7,82164,14
1,148,34,10,82313,14
1,1310,36,18,83624,14
0,41,34,5,83668,14
1,28,36,4,83697,14
0,133,35,7,83832,14
0,47,33,6,83888,14
0,1,33,1,83890,14
1,393,36,10,84285,14
1,31594,38,22,115880,14
0,23321,40,22,139202,14
0,2699,40,16,141903,14
0,3,40,1,141907,14
1,4,40,2,141913,14
0,1,40,1,141917,14
0,156,38,17,142076,14
0,2,37,1,142080,14
1,1604,39,15,143685,14
1,254,40,11,143942,14
0,4,40,1,143947,14
1,36319,42,24,180267,14
1,2,42,1,180270,14
0,1,42,1,180272,14
1,14547,43,23,194820,14
0,2650,44,22,197472,14
0,39187,44,26,236662,14
1,50201,46,28,286864,14
0,19643,46,23,306510,14
0,4,45,2,306517,14
0,8,45,3,306526,14
0,1,45,1,306529,14
0,1,45,1,306534,14
1,54,47,6,306589,14
1,1,46,1,306592,14
1,1,47,1,306595,14
1,1,45,1,306602,14
0,93312,49,30,399916,14
0,19,47,3,399938,14
1,11118,20,10,11119,15
1,37,19,5,11158,15
0,2,18,1,11163,15
1,30,19,4,11195,15
1,155,19,8,11352,15
1,70,18,5,11424,15
1,66,19,8,11491,15
1,1,16,1,11496,15
0,736,21,9,12239,15
0,1973,21,11,14213,15
1,4,21,1,14218,15
0,1,21,1,14220,15
1,320,22,9,14541,15
0,4803,23,13,19345,15
0,1,23,1,19347,15
1,1,22,1,19350,15
1,1309,22,12,20660,15
1,27,21,7,20689,15
1,1,21,1,20692,15
0,193,22,9,20886,15
0,30,21,5,20920,15
1,43,21,4,20964,15
0,321,22,8,21286,15
1,1,22,1,21288,15
1,458,21,8,21748,15
1,4,22,2,21753,15
1,2,19,1,21759,15
0,456,22,9,22216,15
1,1,21,1,22219,15
0,1484,23,12,23705,15
1,2246,24,13,25952,15
0,34,23,5,25988,15
1,19,21,3,26010,15
1,5,21,2,26016,15
1,67,21,8,26084,15
0,1,21,1,26086,15
1,8,21,3,26097,15
0,407,23,9,26505,15
1,3,22,1,26510,15
0,2,22,1,26513,15
1,18,23,3,26532,15
0,5122,27,14,31656,15
1,3,27,1,31660,15
1,1,27,1,31662,15
1,232,25,10,31897,15
1,1104,27,13,33002,15
1,50,24,4,33058,15
1,36,25,5,33095,15
0,1,25,1,33098,15
1,1,24,1,33101,15
1,9,23,2,33112,15
0,35,25,4,33148,15
0,5,23,2,33156,15
0,7888,29,15,41047,15
1,1,29,1,41049,15
0,13685,31,15,54735,15
0,27,32,5,54764,15
0,2668,32,16,57433,15
0,4062,33,16,61497,15
1,3,32,1,61502,15
0,142,32,5,61646,15
1,1,31,1,61649,15
1,2035,31,15,63685,15
1,590,29,10,64279,15
1,74,31,8,64354,15
1,1,31,1,64356,15
0,1385,32,15,65742,15
0,1,32,1,65745,15
1,1,32,1,65747,15
0,114,32,11,65863,15
0,12903,35,19,78767,15
1,10,35,2,78778,15
1,2444,35,17,81223,15
1,1,35,1,81228,15
0,691,35,16,81921,15
0,1,34,1,81925,15
0,1,34,1,81927,15
0,1,34,1,81929,15
1,510,35,13,82441,15
1,5649,35,16,88091,15
1,16007,36,18,104099,15
1,127,33,7,104230,15
1,846,36,12,105078,15
0,1,34,1,105082,15
0,1,34,1,105084,15
1,3,34,1,105088,15
0,2949,36,19,108038,15
1,3,34,2,108048,15
1,77,33,8,108128,15
0,97,34,8,108228,15
0,14925,36,21,123154,15
0,25451,38,20,148606,15
1,2,39,1,148611,15
0,38695,42,26,187308,15
1,34594,43,26,221903,15
1,3,43,1,221907,15
0,14874,43,23,236782,15
0,75786,46,28,312569,15
1,8729,47,24,321299,15
0,1194,47,23,322494,15
1,8676,46,26,331172,15
0,10,45,2,331184,15
1,30870,48,27,362057,15
1,2,48,1,362060,15
1,5,47,1,362067,15
0,12946,20,10,12947,16
0,9,18,3,12959,16
1,2,18,1,12962,16
0,8,20,3,12974,16
1,105,20,8,13081,16
1,247,20,9,13329,16
1,231,20,7,13561,16
0,34,20,4,13597,16
1,1,22,1,13601,16
0,1,21,1,13604,16
1,101,20,6,13709,16
0,24,20,3,13735,16
0,809,22,12,14545,16
0,6,20,1,14557,16
1,2,21,1,14560,16
1,1,22,1,14564,16
1,1,21,1,14567,16
0,3,21,1,14571,16
0,1,21,1,14573,16
0,36,21,6,14610,16
0,1,21,1,14615,16
1,229,23,11,14845,16
0,1,23,1,14849,16
1,27,23,3,14880,16
0,3,22,1,14885,16
1,256,21,8,15145,16
1,2072,23,11,17218,16
1,2,19,1,17225,16
0,19,20,5,17245,16
1,12,18,3,17261,16
0,8,21,3,17271,16
0,1208,22,9,18483,16
1,281,22,8,18765,16
1,1,22,1,18767,16
0,158,22,8,18927,16
0,5,20,1,18935,16
1,1,20,1,18937,16
0,174,22,5,19112,16
0,7,22,3,19120,16
1,74,23,5,19196,16
1,1,21,1,19200,16
0,329,23,6,19530,16
1,3919,24,11,23451,16
1,16,27,3,23469,16
0,6445,27,14,29915,16
1,148,26,9,30065,16
1,8871,28,15,38939,16
0,1,28,1,38941,16
0,1,26,1,38945,16
1,1270,28,14,40216,16
0,2,26,1,40221,16
1,4015,30,16,44238,16
0,1,30,1,44240,16
0,1,30,1,44242,16
0,1,30,1,44246,16
0,1,30,1,44248,16
0,6,30,1,44255,16
1,3,31,1,44260,16
0,13511,31,17,57773,16
1,1010,32,15,58786,16
1,1,31,1,58789,16
0,835,33,16,59625,16
0,54912,36,23,114540,16
0,785,36,18,115327,16
1,6,35,1,115336,16
1,66,34,12,115404,16
0,424,37,13,115829,16
0,2175,36,14,118006,16
0,483,36,12,118490,16
0,601,36,9,119093,16
1,1,36,1,119095,16
1,5,35,1,119102,16
0,8,34,2,119113,16
1,2,33,1,119118,16
0,497,36,11,119618,16
0,237,37,10,119856,16
1,2166,38,14,122023,16
0,1,37,1,122026,16
0,1,37,1,122028,16
1,2,36,1,122032,16
1,1,35,1,122035,16
0,192,37,10,122228,16
1,2,35,1,122233,16
1,56,35,8,122290,16
1,1,36,1,122293,16
0,4,36,2,122299,16
1,11,35,3,122312,16
0,27,37,5,122340,16
1,45,36,6,122387,16
0,18,36,3,122406,16
1,136,38,8,122543,16
0,1,38,1,122545,16
1,80,38,6,122626,16
1,4,39,1,122633,16
1,2,39,1,122639,16
1,1,39,1,122642,16
0,54845,41,23,177488,16
0,1,38,1,177493,16
1,15,39,3,177511,16
0,17032,42,24,194544,16
0,1438,42,15,195983,16
0,100,42,7,196084,16
0,26684,44,25,222770,16
0,18558,44,25,241331,16
0,778,43,15,242111,16
1,2,43,1,242114,16
1,2,43,1,242117,16
0,6326,45,26,248445,16
0,17659,46,24,266105,16
1,1,43,1,266110,16
0,174,45,14,266285,16
0,4,45,1,266290,16
1,2,44,1,266295,16
1,21,43,4,266318,16
0,6754,46,21,273074,16
0,557,46,16,273632,16
0,6,46,2,273639,16
0,439,46,16,274079,16
1,690,45,19,274771,16
0,1,45,1,274773,16
0,1,45,1,274775,16
1,1874,46,20,276650,16
0,1301,46,14,277954,16
0,6342,48,23,284297,16
0,36070,48,31,320368,16
1,11298,47,28,331669,16
0,7938,20,10,7939,17
0,4,17,1,7947,17
0,15,17,2,7963,17
0,26,17,2,7990,17
1,1,16,1,7994,17
1,1,16,1,7996,17
0,48,18,8,8045,17
0,33,19,3,8079,17
0,18,19,4,8098,17
0,100,19,5,8201,17
1,8191,24,13,16395,17
1,8820,26,14,25216,17
1,5820,28,16,31037,17
0,22588,31,18,53629,17
0,3299,31,15,56930,17
0,512,31,15,57443,17
0,4,29,1,57450,17
1,62,30,6,57517,17
0,422,30,11,57940,17
1,6742,32,14,64684,17
1,1656,33,15,66341,17
1,211,32,10,66555,17
0,902,32,12,67458,17
1,8652,35,17,76112,17
0,5879,35,19,81992,17
1,1,34,1,81995,17
0,17,36,3,82014,17
0,2,34,1,82019,17
1,3,36,1,82023,17
1,15,34,3,82042,17
0,1070,34,16,83113,17
1,5144,34,18,88258,17
0,3,32,2,88264,17
1,236,34,12,88502,17
1,3,32,1,88508,17
0,1586,35,18,90096,17
1,38989,39,23,129087,17
0,12218,39,20,141306,17
1,370,39,8,141677,17
1,2,39,1,141680,17
1,1,38,1,141686,17
1,1,38,1,141688,17
0,12,38,3,141702,17
1,5,39,2,141708,17
0,809,40,17,142518,17
1,8,39,2,142528,17
1,1,39,1,142532,17
0,13040,40,23,155573,17
1,16,39,3,155592,17
0,1,39,1,155594,17
0,1,39,1,155596,17
1,5,39,1,155604,17
0,28576,42,26,184182,17
1,3661,43,21,187844,17
0,27,42,2,187873,17
1,1,43,1,187877,17
1,3,43,1,187883,17
0,5701,44,24,193585,17
0,1,44,1,193587,17
0,1,43,1,193592,17
1,18,44,4,193614,17
1,1,44,1,193616,17
0,253,42,10,193872,17
1,2858,43,20,196732,17
1,11579,43,21,208313,17
0,44644,45,28,252958,17
0,58338,45,28,311297,17
1,1098,40,18,312401,17
0,445,43,18,312848,17
1,196,43,14,313045,17
1,1,43,1,313047,17
0,14882,46,29,327931,17
0,1,46,1,327933,17
0,1,46,1,327935,17
0,1,46,1,327937,17
1,6460,20,10,6461,18
0,137,20,9,6599,18
0,2,20,1,6602,18
1,315,21,9,6918,18
0,134,20,6,7054,18
1,213,20,6,7269,18
1,2,20,1,7272,18
1,552,20,7,7825,18
1,6,20,2,7832,18
1,264,20,7,8097,18
1,1,19,1,8103,18
0,908,21,9,9012,18
1,5,22,2,9018,18
0,2466,22,11,11486,18
1,1,22,1,11488,18
0,5641,23,13,17131,18
0,109,23,9,17241,18
0,1,20,1,17253,18
0,4,20,1,17258,18
0,3,20,1,17262,18
0,1,20,1,17266,18
1,345,23,8,17612,18
1,1,23,1,17614,18
0,85,21,5,17707,18
1,19,21,3,17728,18
0,1,20,1,17733,18
1,170,22,9,17904,18
1,1,22,1,17906,18
0,2,24,2,17909,18
0,93,24,8,18004,18
1,3,24,1,18008,18
1,1,23,1,18012,18
0,97,23,6,18110,18
0,391,23,7,18502,18
0,31,22,4,18536,18
0,2,22,1,18539,18
0,40,22,6,18580,18
0,12,22,2,18593,18
1,13,22,2,18607,18
1,40,22,3,18650,18
1,558,25,11,19211,18
0,22,25,2,19234,18
0,909,25,12,20144,18
0,4785,25,13,24930,18
0,1,25,1,24932,18
0,1,25,1,24934,18
0,1,25,1,24936,18
0,1,25,1,24940,18
0,1868,25,11,26811,18
0,2,24,1,26816,18
1,2659,26,13,29476,18
0,795,25,9,30273,18
0,2781,25,11,33055,18
0,1,25,1,33057,18
1,397,26,11,33456,18
1,1,26,1,33460,18
1,3,26,1,33464,18
0,9,27,2,33474,18
1,913,28,11,34388,18
0,388,27,10,34778,18
1,16,26,2,34796,18
0,1,26,1,34800,18
0,1,26,1,34802,18
0,2,26,1,34805,18
0,1,26,1,34807,18
0,8,26,3,34816,18
1,3401,28,15,38219,18
1,6698,29,14,44918,18
1,21,29,2,44940,18
1,35,29,5,44978,18
1,1014,30,15,45994,18
1,197,28,10,46194,18
0,2,28,1,46197,18
1,1823,30,13,48021,18
0,1,30,1,48023,18
1,455,30,13,48480,18
1,2487,30,13,50969,18
0,2,29,1,50974,18
0,9,30,2,50985,18
0,1,29,1,50990,18
0,893,29,11,51885,18
1,4778,31,17,56664,18
0,3784,33,16,60449,18
0,1,32,1,60452,18
1,13338,34,17,73791,18
1,11250,35,17,85042,18
1,108,35,12,85151,18
0,63,34,7,85216,18
0,39,34,4,85256,18
1,17,34,3,85274,18
1,1,34,1,85276,18
0,3055,37,16,88334,18
0,1,36,1,88337,18
0,1,36,1,88339,18
0,974,36,14,89314,18
0,2711,36,17,92026,18
0,11,35,2,92041,18
0,404,36,11,92446,18
0,498,36,11,92945,18
0,1,35,1,92948,18
1,33,34,4,92983,18
1,8541,37,19,101525,18
0,3,37,1,101529,18
0,1210,37,13,102740,18
0,1925,37,18,104667,18
0,7,38,3,104675,18
0,4936,38,16,109612,18
1,3189,38,19,112803,18
1,537,38,13,113341,18
0,83,38,8,113425,18
1,11490,40,22,124917,18
0,1630,41,22,126551,18
1,11815,41,19,138367,18
1,1999,41,18,140367,18
0,8,38,2,140379,18
1,573,40,15,140953,18
0,3,40,1,140957,18
1,628,41,16,141590,18
1,1,41,1,141592,18
1,279,41,12,141872,18
1,136,41,9,142009,18
1,8111,44,19,150122,18
1,1,44,1,150127,18
0,881,44,20,151009,18
1,5066,42,20,156079,18
1,1144,43,18,157224,18
1,1,44,1,157226,18
0,10097,44,22,167324,18
0,1,44,1,167326,18
1,4,42,2,167333,18
0,514,41,16,167849,18
0,1,40,1,167852,18
1,1291,42,19,169144,18
0,1127,42,19,170273,18
0,73,41,8,170348,18
1,16,43,4,170365,18
0,2,43,1,170368,18
1,25636,47,26,196007,18
0,1,45,1,196012,18
1,887,47,21,196900,18
1,3182,46,24,200084,18
0,7933,46,27,208021,18
0,7483,46,27,215505,18
0,1,43,1,215510,18
1,217,45,14,215728,18
1,84,47,6,215814,18
0,10616,46,26,226435,18
1,3821,19,9,3823,19
0,5831,23,13,9656,19
0,4447,23,13,14105,19
0,2,22,1,14109,19
0,3016,23,12,17129,19
0,627,23,10,17758,19
1,2,23,1,17764,19
0,5663,24,14,23428,19
1,1,24,1,23431,19
0,2082,24,11,25514,19
1,2463,25,13,27978,19
0,1,21,1,27984,19
0,7,20,3,27993,19
1,19,21,3,28013,19
0,335,24,8,28352,19
1,5091,27,14,33444,19
0,8,28,1,33454,19
1,24371,32,17,57827,19
0,13408,36,24,71236,19
1,33075,40,22,104313,19
1,2098,40,16,106412,19
1,3,37,2,106419,19
1,952,38,13,107376,19
0,465,40,14,107843,19
0,13782,41,18,121626,19
0,6,41,2,121633,19
0,9891,41,22,131526,19
0,26994,45,26,158522,19
1,1097,45,14,159620,19
0,29358,47,24,188979,19
1,111974,49,29,300956,19
1,2,48,1,300960,19
0,144,44,7,301112,19
1,1,44,1,301118,19
1,1,44,1,301120,19
0,4,44,1,301127,19
0,1,43,1,301130,19
1,1,42,1,301133,19
0,63,40,9,301199,19
0,2199,43,18,303401,19
0,65,47,5,303471,19
0,24967,49,27,328439,19
0,13,48,4,328454,19
1,1,48,1,328458,19
1,3,48,1,328462,19
0,29514,50,28,357979,19
1,15,49,3,357996,19
1,3,48,1,358006,19
1,4,48,2,358011,19
0,5867,51,26,363879,19
0,6151,20,10,6152,20
0,5859,20,10,12012,20
0,923,21,9,12944,20
0,1343,22,10,14288,20
0,4,22,1,14294,20
1,5,23,1,14302,20
0,1361,23,11,15665,20
1,1,20,1,15674,20
0,1022,23,9,16697,20
1,7,24,2,16705,20
1,1,24,1,16707,20
0,751,24,11,17459,20
1,1,24,1,17461,20
1,1,24,1,17463,20
1,165,24,10,17632,20
1,1,24,1,17634,20
1,2,24,1,17637,20
1,3,24,1,17641,20
1,1,24,1,17643,20
1,1,24,1,17645,20
1,1,24,1,17647,20
0,2,23,1,17654,20
0,4,23,1,17659,20
0,157,23,7,17817,20
0,11714,28,15,29534,20
0,1002,28,13,30537,20
0,1,29,1,30540,20
0,2,30,1,30544,20
1,2098,29,13,32644,20
1,33,28,6,32679,20
1,342,28,11,33022,20
0,5,28,2,33028,20
0,869,28,12,33898,20
1,772,29,13,34671,20
0,1,28,1,34674,20
0,3,28,1,34678,20
0,2,27,1,34685,20
0,7,27,2,34693,20
1,1,27,1,34695,20
0,704,29,11,35400,20
0,7,29,2,35410,20
1,151,29,5,35565,20
0,2,26,1,35571,20
1,12,28,3,35585,20
0,5,27,2,35592,20
1,211,29,8,35805,20
1,4,29,1,35810,20
0,11,25,3,35826,20
1,110,29,5,35938,20
0,15,29,3,35954,20
1,2,30,1,35960,20
0,4372,32,16,40333,20
1,1,33,1,40335,20
0,1,32,1,40338,20
1,572,33,13,40911,20
0,18,33,2,40930,20
0,3,33,2,40934,20
0,9,33,2,40944,20
0,2,33,1,40947,20
0,3278,33,14,44226,20
0,140,33,7,44368,20
1,1546,34,15,45916,20
0,4065,34,15,49982,20
0,5,34,1,49988,20
0,13151,36,18,63141,20
0,356,36,10,63498,20
1,1681,36,16,65182,20
0,88,36,9,65271,20
1,4768,36,17,70040,20
1,6791,37,18,76832,20
1,3598,37,14,80432,20
0,1835,37,13,82268,20
1,1395,38,13,83664,20
1,13355,40,18,97020,20
1,32,39,7,97054,20
1,25,39,6,97080,20
0,1,38,1,97083,20
1,98,39,7,97182,20
1,14126,41,19,111311,20
1,44838,45,25,156150,20
1,1613,44,18,157766,20
0,99,44,7,157866,20
1,7,44,2,157874,20
1,1222,44,17,159097,20
0,65291,48,27,224391,20
0,2033,48,18,226425,20
